"drugID"	"drug_name"	"status"	"Swiss_target_ID"	"target_name"	"gene_symbol"	"target_organism"	"drug_action"
"DB00058"	"Alpha-1-proteinase inhibitor"	"approved"	"P08246"	"Neutrophil elastase"	"ELANE"	"inhibitor"	"Humans"
"DB00059"	"Pegaspargase"	"approved, investigational"	NA	NA	NA	"other/unknown"	"Humans"
"DB00060"	"Interferon beta-1a"	"approved, investigational"	"P17181"	"Interferon alpha/beta receptor 1"	"IFNAR1"	"agonist"	"Humans"
"DB00060"	"Interferon beta-1a"	"approved, investigational"	"P48551"	"Interferon alpha/beta receptor 2"	"IFNAR2"	NA	"Humans"
"DB00061"	"Pegademase"	"approved"	NA	NA	NA	"metabolizer"	"Humans"
"DB00061"	"Pegademase"	"approved"	"P62993"	"Growth factor receptor-bound protein 2"	"GRB2"	"binder"	"Humans"
"DB00062"	"Human Serum Albumin"	"approved"	NA	NA	NA	"binder"	"Humans"
"DB00063"	"Eptifibatide"	"approved, investigational"	"P05106"	"Integrin beta-3"	"ITGB3"	NA	"Humans"
"DB00065"	"Infliximab"	"approved"	"P01375"	"Tumor necrosis factor"	"TNF"	"inhibitor"	"Humans"
"DB00066"	"Follitropin"	"approved"	"P23945"	"Follicle-stimulating hormone receptor"	"FSHR"	"agonist"	"Humans"
"DB00067"	"Vasopressin"	"approved"	"P30518"	"Vasopressin V2 receptor"	"AVPR2"	"agonist"	"Humans"
"DB00067"	"Vasopressin"	"approved"	"P37288"	"Vasopressin V1a receptor"	"AVPR1A"	NA	"Humans"
"DB00067"	"Vasopressin"	"approved"	"P47901"	"Vasopressin V1b receptor"	"AVPR1B"	NA	"Humans"
"DB00068"	"Interferon beta-1b"	"approved"	"P17181"	"Interferon alpha/beta receptor 1"	"IFNAR1"	"agonist"	"Humans"
"DB00068"	"Interferon beta-1b"	"approved"	"P48551"	"Interferon alpha/beta receptor 2"	"IFNAR2"	"agonist"	"Humans"
"DB00069"	"Interferon alfacon-1"	"approved, investigational"	"P17181"	"Interferon alpha/beta receptor 1"	"IFNAR1"	"binder"	"Humans"
"DB00069"	"Interferon alfacon-1"	"approved, investigational"	"P48551"	"Interferon alpha/beta receptor 2"	"IFNAR2"	"binder"	"Humans"
"DB00070"	"Hyaluronidase (ovine)"	"approved, investigational"	NA	NA	NA	"other"	"Humans"
"DB00070"	"Hyaluronidase (ovine)"	"approved, investigational"	"P01137"	"Transforming growth factor beta-1"	"TGFB1"	"inhibitor"	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P06213"	"Insulin receptor"	"INSR"	"binder"	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P08069"	"Insulin-like growth factor 1 receptor"	"IGF1R"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P14735"	"Insulin-degrading enzyme"	"IDE"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P01906"	"HLA class II histocompatibility antigen, DQ alpha 2 chain"	"HLA-DQA2"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P01920"	"HLA class II histocompatibility antigen, DQ beta 1 chain"	"HLA-DQB1"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P06400"	"Retinoblastoma-associated protein"	"RB1"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P07339"	"Cathepsin D"	"CTSD"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P16870"	"Carboxypeptidase E"	"CPE"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P16519"	"Neuroendocrine convertase 2"	"PCSK2"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P29120"	"Neuroendocrine convertase 1"	"PCSK1"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P48745"	"Protein NOV homolog"	"NOV"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"P98164"	"Low-density lipoprotein receptor-related protein 2"	"LRP2"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"Q16270"	"Insulin-like growth factor-binding protein 7"	"IGFBP7"	NA	"Humans"
"DB00071"	"Insulin Pork"	"approved"	"Q96C24"	"Synaptotagmin-like protein 4"	"SYTL4"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P04626"	"Receptor tyrosine-protein kinase erbB-2"	"ERBB2"	"antibody"	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P00533"	"Epidermal growth factor receptor"	"EGFR"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P09871"	"Complement C1s subcomponent"	"C1S"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00072"	"Trastuzumab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00073"	"Rituximab"	"approved"	"P11836"	"B-lymphocyte antigen CD20"	"MS4A1"	"antibody"	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P01589"	"Interleukin-2 receptor subunit alpha"	"IL2RA"	"antibody"	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P14784"	"Interleukin-2 receptor subunit beta"	"IL2RB"	"antibody"	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P09871"	"Complement C1s subcomponent"	"C1S"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00074"	"Basiliximab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P04234"	"T-cell surface glycoprotein CD3 delta chain"	"CD3D"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P07766"	"T-cell surface glycoprotein CD3 epsilon chain"	"CD3E"	"binder"	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P09693"	"T-cell surface glycoprotein CD3 gamma chain"	"CD3G"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P20963"	"T-cell surface glycoprotein CD3 zeta chain"	"CD247"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P09871"	"Complement C1s subcomponent"	"C1S"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00075"	"Muromonab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00076"	"Digoxin Immune Fab (Ovine)"	"approved"	NA	NA	NA	"other/unknown"	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P11836"	"B-lymphocyte antigen CD20"	"MS4A1"	"antibody"	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P09871"	"Complement C1s subcomponent"	"C1S"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00078"	"Ibritumomab tiuxetan"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00080"	"Daptomycin"	"approved, investigational"	NA	NA	NA	"incorporation into and destabilization"	""
"DB00080"	"Daptomycin"	"approved, investigational"	NA	NA	NA	"inhibitor"	"Gram positive bacteria"
"DB00081"	"Tositumomab"	"approved, investigational"	"P11836"	"B-lymphocyte antigen CD20"	"MS4A1"	"antibody"	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00081"	"Tositumomab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00082"	"Pegvisomant"	"approved"	"P10912"	"Growth hormone receptor"	"GHR"	"antagonist"	"Humans"
"DB00083"	"Botulinum toxin type A"	"approved, investigational"	"P60880"	"Synaptosomal-associated protein 25"	"SNAP25"	"inhibitor"	"Humans"
"DB00083"	"Botulinum toxin type A"	"approved, investigational"	"P62745"	"Rho-related GTP-binding protein RhoB"	"RHOB"	NA	"Humans"
"DB00085"	"Pancrelipase"	"approved, investigational"	NA	NA	NA	"cleavage"	"Humans"
"DB00085"	"Pancrelipase"	"approved, investigational"	NA	NA	NA	"cleavage"	"Humans"
"DB00085"	"Pancrelipase"	"approved, investigational"	NA	NA	NA	"cleavage"	"Humans"
"DB00086"	"Streptokinase"	"approved, investigational"	"P00747"	"Plasminogen"	"PLG"	"activator"	"Humans"
"DB00086"	"Streptokinase"	"approved, investigational"	"P25116"	"Proteinase-activated receptor 1"	"F2R"	"cleavage"	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P31358"	"CAMPATH-1 antigen"	"CD52"	"antibody"	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00087"	"Alemtuzumab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00088"	"Alglucerase"	"approved, investigational"	NA	NA	NA	"other/unknown"	"Humans"
"DB00089"	"Capromab pendetide"	"approved"	"Q04609"	"Glutamate carboxypeptidase 2"	"FOLH1"	"other/unknown"	"Humans"
"DB00090"	"Laronidase"	"approved"	NA	NA	NA	"other/unknown"	"Humans"
"DB00091"	"Ciclosporin"	"approved, investigational, vet_approved"	"P49069"	"Calcium signal-modulating cyclophilin ligand"	"CAMLG"	"binder"	"Humans"
"DB00091"	"Ciclosporin"	"approved, investigational, vet_approved"	"Q96LZ3"	"Calcineurin subunit B type 2"	"PPP3R2"	"inhibitor"	"Humans"
"DB00091"	"Ciclosporin"	"approved, investigational, vet_approved"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A"	"PPIA"	NA	"Humans"
"DB00091"	"Ciclosporin"	"approved, investigational, vet_approved"	"P30405"	"Peptidyl-prolyl cis-trans isomerase F, mitochondrial"	"PPIF"	"binder"	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P06729"	"T-cell surface antigen CD2"	"CD2"	"inhibitor"	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00092"	"Alefacept"	"approved, investigational, withdrawn"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00093"	"Felypressin"	"experimental"	"P37288"	"Vasopressin V1a receptor"	"AVPR1A"	"agonist"	"Humans"
"DB00094"	"Urofollitropin"	"approved, vet_approved"	"P23945"	"Follicle-stimulating hormone receptor"	"FSHR"	"agonist"	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P20701"	"Integrin alpha-L"	"ITGAL"	"antibody"	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"O75015"	"Low affinity immunoglobulin gamma Fc region receptor III-B"	"FCGR3B"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P00736"	"Complement C1r subcomponent"	"C1R"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P02745"	"Complement C1q subcomponent subunit A"	"C1QA"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P02746"	"Complement C1q subcomponent subunit B"	"C1QB"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P02747"	"Complement C1q subcomponent subunit C"	"C1QC"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P08637"	"Low affinity immunoglobulin gamma Fc region receptor III-A"	"FCGR3A"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P12314"	"High affinity immunoglobulin gamma Fc receptor I"	"FCGR1A"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P12318"	"Low affinity immunoglobulin gamma Fc region receptor II-a"	"FCGR2A"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00095"	"Efalizumab"	"approved, investigational"	"P31995"	"Low affinity immunoglobulin gamma Fc region receptor II-c"	"FCGR2C"	NA	"Humans"
"DB00097"	"Choriogonadotropin alfa"	"approved"	"P22888"	"Lutropin-choriogonadotropic hormone receptor"	"LHCGR"	NA	"Humans"
"DB00097"	"Choriogonadotropin alfa"	"approved"	"P23945"	"Follicle-stimulating hormone receptor"	"FSHR"	"binder"	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P06126"	"T-cell surface glycoprotein CD1a"	"CD1A"	"inhibitor"	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"Q95460"	"Major histocompatibility complex class I-related gene protein"	"MR1"	"antagonist"	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P20701"	"Integrin alpha-L"	"ITGAL"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P42081"	"T-lymphocyte activation antigen CD86"	"CD86"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P31994"	"Low affinity immunoglobulin gamma Fc region receptor II-b"	"FCGR2B"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P01730"	"T-cell surface glycoprotein CD4"	"CD4"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P05556"	"Integrin beta-1"	"ITGB1"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P06756"	"Integrin alpha-V"	"ITGAV"	NA	"Humans"
"DB00098"	"Antithymocyte immunoglobulin (rabbit)"	"approved"	"P05106"	"Integrin beta-3"	"ITGB3"	NA	"Humans"
"DB00099"	"Filgrastim"	"approved"	"Q99062"	"Granulocyte colony-stimulating factor receptor"	"CSF3R"	"stimulator"	"Humans"
"DB00099"	"Filgrastim"	"approved"	"P08246"	"Neutrophil elastase"	"ELANE"	"other/unknown"	"Humans"
"DB00100"	"Coagulation Factor IX (Recombinant)"	"approved, investigational"	"P00742"	"Coagulation factor X"	"F10"	"activator"	"Humans"
"DB00100"	"Coagulation Factor IX (Recombinant)"	"approved, investigational"	"P03951"	"Coagulation factor XI"	"F11"	"ligand"	"Humans"
"DB00100"	"Coagulation Factor IX (Recombinant)"	"approved, investigational"	"P08709"	"Coagulation factor VII"	"F7"	"ligand"	"Humans"
"DB00100"	"Coagulation Factor IX (Recombinant)"	"approved, investigational"	"P00451"	"Coagulation factor VIII"	"F8"	"cofactor"	"Humans"
"DB00100"	"Coagulation Factor IX (Recombinant)"	"approved, investigational"	"P00734"	"Prothrombin"	"F2"	NA	"Humans"
